order_line_id,order_id,customer_id,order_date,product_id,product_category,quantity,line_revenue,line_cogs
OL0004728,ORD001589,C0045,2025-11-16,P003,Fasteners,16,884.71,572.76
OL0004729,ORD001589,C0045,2025-11-16,P005,Valves,31,1511.23,978.38
OL0004730,ORD001589,C0045,2025-11-16,P005,Valves,38,900.42,582.93
OL0004731,ORD001589,C0045,2025-11-16,P002,Pumps,15,949.56,614.75
OL0004732,ORD001589,C0045,2025-11-16,P006,Conveyors,2,1525.16,987.39
OL0004733,ORD001590,C0045,2025-09-12,P003,Fasteners,5,1393.36,1068.26
OL0004734,ORD001590,C0045,2025-09-12,P004,Motors,47,1381.88,1059.46
OL0004735,ORD001590,C0045,2025-09-12,P005,Valves,21,1397.02,1071.06
OL0004736,ORD001590,C0045,2025-09-12,P004,Motors,27,1894.46,1452.44
OL0004737,ORD001590,C0045,2025-09-12,P002,Pumps,48,1930.86,1480.35
OL0004738,ORD001591,C0045,2025-03-19,P010,Welding,24,1875.29,1101.56
OL0004739,ORD001591,C0045,2025-03-19,P001,Bearings,21,1434.31,842.53
OL0004740,ORD001591,C0045,2025-03-19,P001,Bearings,33,1671.28,981.73
OL0004741,ORD001591,C0045,2025-03-19,P001,Bearings,5,2174.97,1277.59
OL0004742,ORD001592,C0045,2026-01-17,P002,Pumps,46,5868.88,3229.52
OL0004743,ORD001592,C0045,2026-01-17,P006,Conveyors,37,7041.19,3874.61
OL0004744,ORD001592,C0045,2026-01-17,P006,Conveyors,19,8558.16,4709.37
OL0004745,ORD001592,C0045,2026-01-17,P006,Conveyors,12,6293.96,3463.43
OL0004746,ORD001593,C0045,2026-05-05,P008,Lubricants,36,4787.61,3481.39
OL0004747,ORD001593,C0045,2026-05-05,P004,Motors,35,7836.70,5698.58
OL0004748,ORD001593,C0045,2026-05-05,P010,Welding,36,5597.44,4070.27
OL0004749,ORD001593,C0045,2026-05-05,P003,Fasteners,1,4541.90,3302.71
OL0004750,ORD001594,C0045,2026-11-10,P005,Valves,50,19701.26,11471.82
OL0004751,ORD001595,C0045,2026-10-10,P004,Motors,47,5932.82,3435.66
OL0004752,ORD001595,C0045,2026-10-10,P003,Fasteners,26,6886.23,3987.76
OL0004753,ORD001595,C0045,2026-10-10,P009,Automation,35,7334.10,4247.12
OL0004754,ORD001595,C0045,2026-10-10,P006,Conveyors,37,4568.23,2645.43
OL0004755,ORD001596,C0046,2024-05-24,P010,Welding,20,1880.79,1165.19
OL0004756,ORD001596,C0046,2024-05-24,P006,Conveyors,12,1650.80,1022.70
OL0004757,ORD001596,C0046,2024-05-24,P005,Valves,10,1588.16,983.90
OL0004758,ORD001596,C0046,2024-05-24,P005,Valves,23,1747.98,1082.91
OL0004759,ORD001597,C0046,2024-01-23,P002,Pumps,13,6084.60,4045.69
OL0004760,ORD001597,C0046,2024-01-23,P009,Automation,48,6770.83,4501.97
OL0004761,ORD001598,C0046,2024-03-26,P001,Bearings,4,3939.93,2786.54
OL0004762,ORD001598,C0046,2024-03-26,P008,Lubricants,36,2939.02,2078.64
OL0004763,ORD001599,C0046,2024-08-20,P009,Automation,41,2007.95,1435.57
OL0004764,ORD001599,C0046,2024-08-20,P006,Conveyors,36,2081.33,1488.04
OL0004765,ORD001599,C0046,2024-08-20,P010,Welding,11,2322.51,1660.47
OL0004766,ORD001600,C0046,2024-06-24,P007,Safety,31,2204.07,1581.03
OL0004767,ORD001600,C0046,2024-06-24,P005,Valves,11,3551.64,2547.67
OL0004768,ORD001600,C0046,2024-06-24,P007,Safety,43,3614.57,2592.82
OL0004769,ORD001601,C0046,2024-08-01,P005,Valves,21,2539.98,1575.18
OL0004770,ORD001601,C0046,2024-08-01,P003,Fasteners,14,3838.39,2380.40
OL0004771,ORD001601,C0046,2024-08-01,P007,Safety,18,2445.09,1516.33
OL0004772,ORD001602,C0046,2024-07-28,P006,Conveyors,23,2374.05,1602.95
OL0004773,ORD001602,C0046,2024-07-28,P005,Valves,3,1626.29,1098.07
OL0004774,ORD001602,C0046,2024-07-28,P001,Bearings,24,2132.49,1439.85
OL0004775,ORD001603,C0046,2024-07-12,P007,Safety,17,3565.13,2794.79
OL0004776,ORD001604,C0046,2025-08-25,P010,Welding,38,2460.70,1849.39
OL0004777,ORD001604,C0046,2025-08-25,P005,Valves,49,2204.96,1657.18
OL0004778,ORD001605,C0046,2025-07-07,P005,Valves,26,617.37,357.77
OL0004779,ORD001605,C0046,2025-07-07,P003,Fasteners,46,395.39,229.13
OL0004780,ORD001605,C0046,2025-07-07,P007,Safety,6,416.39,241.30
OL0004781,ORD001605,C0046,2025-07-07,P007,Safety,41,569.75,330.18
OL0004782,ORD001605,C0046,2025-07-07,P001,Bearings,6,481.92,279.28
OL0004783,ORD001606,C0046,2025-06-20,P003,Fasteners,17,1571.44,1019.40
OL0004784,ORD001606,C0046,2025-06-20,P005,Valves,23,1052.54,682.79
OL0004785,ORD001606,C0046,2025-06-20,P007,Safety,34,1210.75,785.42
OL0004786,ORD001606,C0046,2025-06-20,P005,Valves,8,1621.87,1052.12
OL0004787,ORD001606,C0046,2025-06-20,P005,Valves,43,1419.80,921.03
OL0004788,ORD001607,C0046,2025-01-03,P004,Motors,22,2973.01,2339.37
OL0004789,ORD001607,C0046,2025-01-03,P005,Valves,42,2885.21,2270.28
OL0004790,ORD001608,C0046,2025-08-05,P007,Safety,6,2144.50,1338.91
OL0004791,ORD001608,C0046,2025-08-05,P010,Welding,29,2221.86,1387.22
OL0004792,ORD001608,C0046,2025-08-05,P004,Motors,37,2085.31,1301.96
OL0004793,ORD001609,C0046,2025-09-12,P010,Welding,40,1285.76,896.60
OL0004794,ORD001609,C0046,2025-09-12,P008,Lubricants,21,1765.87,1231.39
OL0004795,ORD001610,C0046,2025-01-04,P001,Bearings,35,1009.62,588.32
OL0004796,ORD001610,C0046,2025-01-04,P003,Fasteners,6,1556.18,906.80
OL0004797,ORD001610,C0046,2025-01-04,P005,Valves,42,1029.24,599.75
OL0004798,ORD001610,C0046,2025-01-04,P009,Automation,5,1184.54,690.24
OL0004799,ORD001610,C0046,2025-01-04,P009,Automation,3,1467.90,855.36
OL0004800,ORD001611,C0046,2025-03-26,P008,Lubricants,45,2858.15,1864.61
OL0004801,ORD001611,C0046,2025-03-26,P001,Bearings,44,2393.52,1561.49
OL0004802,ORD001611,C0046,2025-03-26,P007,Safety,22,1996.56,1302.52
OL0004803,ORD001612,C0046,2025-03-25,P006,Conveyors,22,1707.41,1225.66
OL0004804,ORD001612,C0046,2025-03-25,P005,Valves,17,1540.65,1105.95
OL0004805,ORD001612,C0046,2025-03-25,P005,Valves,48,1344.23,964.95
OL0004806,ORD001612,C0046,2025-03-25,P007,Safety,46,1425.31,1023.15
OL0004807,ORD001612,C0046,2025-03-25,P006,Conveyors,9,1422.16,1020.89
OL0004808,ORD001613,C0046,2025-02-15,P004,Motors,33,1618.28,1086.20
OL0004809,ORD001613,C0046,2025-02-15,P006,Conveyors,1,1104.96,741.66
OL0004810,ORD001613,C0046,2025-02-15,P010,Welding,49,1492.65,1001.88
OL0004811,ORD001614,C0046,2025-05-27,P003,Fasteners,5,2366.14,1430.17
OL0004812,ORD001614,C0046,2025-05-27,P006,Conveyors,12,2544.75,1538.13
OL0004813,ORD001615,C0046,2025-01-03,P005,Valves,35,1713.60,1158.65
OL0004814,ORD001615,C0046,2025-01-03,P002,Pumps,31,1065.82,720.65
OL0004815,ORD001615,C0046,2025-01-03,P001,Bearings,33,1486.84,1005.32
OL0004816,ORD001616,C0046,2025-01-27,P008,Lubricants,39,860.88,612.39
OL0004817,ORD001616,C0046,2025-01-27,P001,Bearings,50,893.48,635.58
OL0004818,ORD001616,C0046,2025-01-27,P001,Bearings,19,816.64,580.92
OL0004819,ORD001616,C0046,2025-01-27,P004,Motors,5,572.67,407.37
OL0004820,ORD001616,C0046,2025-01-27,P005,Valves,14,904.47,643.39
OL0004821,ORD001617,C0046,2025-09-21,P009,Automation,3,2575.66,1516.60
OL0004822,ORD001617,C0046,2025-09-21,P002,Pumps,28,2271.89,1337.73
OL0004823,ORD001618,C0046,2025-01-10,P008,Lubricants,38,1043.28,635.84
OL0004824,ORD001618,C0046,2025-01-10,P002,Pumps,40,1244.40,758.41
OL0004825,ORD001618,C0046,2025-01-10,P003,Fasteners,21,1331.79,811.67
OL0004826,ORD001618,C0046,2025-01-10,P009,Automation,28,1314.16,800.92
OL0004827,ORD001619,C0046,2025-05-05,P007,Safety,11,1357.19,928.34
OL0004828,ORD001619,C0046,2025-05-05,P008,Lubricants,48,1054.64,721.39
OL0004829,ORD001619,C0046,2025-05-05,P009,Automation,11,940.04,643.00
OL0004830,ORD001619,C0046,2025-05-05,P003,Fasteners,41,1157.41,791.69
OL0004831,ORD001619,C0046,2025-05-05,P002,Pumps,26,1017.86,696.23
OL0004832,ORD001620,C0046,2025-08-25,P004,Motors,46,1573.52,1041.69
OL0004833,ORD001620,C0046,2025-08-25,P005,Valves,7,1575.78,1043.18
OL0004834,ORD001620,C0046,2025-08-25,P006,Conveyors,41,1075.07,711.70
OL0004835,ORD001621,C0046,2025-12-15,P003,Fasteners,15,654.89,449.20
OL0004836,ORD001621,C0046,2025-12-15,P002,Pumps,15,683.92,469.12
OL0004837,ORD001621,C0046,2025-12-15,P002,Pumps,14,524.37,359.68
OL0004838,ORD001621,C0046,2025-12-15,P007,Safety,46,476.07,326.55
OL0004839,ORD001622,C0046,2026-11-06,P008,Lubricants,44,2191.88,1415.92
OL0004840,ORD001622,C0046,2026-11-06,P010,Welding,9,1828.30,1181.05
OL0004841,ORD001622,C0046,2026-11-06,P001,Bearings,15,1273.17,822.45
OL0004842,ORD001622,C0046,2026-11-06,P004,Motors,42,2125.62,1373.12
OL0004843,ORD001623,C0046,2026-04-18,P006,Conveyors,25,1191.93,714.75
OL0004844,ORD001623,C0046,2026-04-18,P005,Valves,10,1077.12,645.90
OL0004845,ORD001623,C0046,2026-04-18,P008,Lubricants,32,1842.80,1105.04
OL0004846,ORD001623,C0046,2026-04-18,P003,Fasteners,26,1125.68,675.02
OL0004847,ORD001623,C0046,2026-04-18,P001,Bearings,6,1145.18,686.71
OL0004848,ORD001624,C0046,2026-05-21,P006,Conveyors,6,1292.99,772.88
OL0004849,ORD001624,C0046,2026-05-21,P008,Lubricants,10,1280.67,765.51
OL0004850,ORD001624,C0046,2026-05-21,P009,Automation,32,1078.82,644.86
OL0004851,ORD001624,C0046,2026-05-21,P009,Automation,32,1267.84,757.84
OL0004852,ORD001625,C0046,2026-05-13,P010,Welding,13,4760.70,3264.22
OL0004853,ORD001626,C0046,2026-05-15,P010,Welding,18,784.92,493.11
OL0004854,ORD001626,C0046,2026-05-15,P004,Motors,24,965.44,606.52
OL0004855,ORD001626,C0046,2026-05-15,P006,Conveyors,10,1114.98,700.46
OL0004856,ORD001626,C0046,2026-05-15,P007,Safety,2,902.84,567.19
OL0004857,ORD001626,C0046,2026-05-15,P007,Safety,35,804.28,505.27
OL0004858,ORD001627,C0046,2026-09-20,P007,Safety,48,527.86,306.16
OL0004859,ORD001627,C0046,2026-09-20,P010,Welding,15,493.01,285.94
OL0004860,ORD001627,C0046,2026-09-20,P008,Lubricants,11,744.99,432.09
OL0004861,ORD001627,C0046,2026-09-20,P001,Bearings,48,808.65,469.01
OL0004862,ORD001627,C0046,2026-09-20,P006,Conveyors,23,758.37,439.85
OL0004863,ORD001628,C0046,2026-02-08,P002,Pumps,38,1998.82,1335.98
OL0004864,ORD001628,C0046,2026-02-08,P002,Pumps,30,1561.07,1043.39
OL0004865,ORD001628,C0046,2026-02-08,P002,Pumps,16,2317.23,1548.79
OL0004866,ORD001629,C0046,2026-04-25,P010,Welding,21,2828.31,1942.69
OL0004867,ORD001629,C0046,2026-04-25,P002,Pumps,42,2907.92,1997.37
OL0004868,ORD001629,C0046,2026-04-25,P008,Lubricants,48,2932.83,2014.48
OL0004869,ORD001630,C0046,2026-08-10,P010,Welding,18,2052.82,1412.06
OL0004870,ORD001630,C0046,2026-08-10,P009,Automation,25,1896.94,1304.84
OL0004871,ORD001630,C0046,2026-08-10,P005,Valves,47,1369.25,941.86
OL0004872,ORD001630,C0046,2026-08-10,P009,Automation,17,1961.47,1349.22
OL0004873,ORD001631,C0046,2026-09-20,P002,Pumps,16,3454.84,2439.32
OL0004874,ORD001631,C0046,2026-09-20,P009,Automation,40,2427.82,1714.19
OL0004875,ORD001631,C0046,2026-09-20,P001,Bearings,23,2808.16,1982.72
OL0004876,ORD001632,C0046,2026-07-05,P010,Welding,35,1030.65,747.63
OL0004877,ORD001632,C0046,2026-07-05,P004,Motors,9,882.87,640.43
OL0004878,ORD001632,C0046,2026-07-05,P010,Welding,7,1267.73,919.61
OL0004879,ORD001632,C0046,2026-07-05,P007,Safety,28,783.50,568.35
OL0004880,ORD001632,C0046,2026-07-05,P001,Bearings,8,1294.24,938.84
OL0004881,ORD001633,C0046,2026-03-17,P001,Bearings,2,761.32,592.97
OL0004882,ORD001633,C0046,2026-03-17,P006,Conveyors,33,691.17,538.33
OL0004883,ORD001633,C0046,2026-03-17,P001,Bearings,50,975.72,759.96
OL0004884,ORD001633,C0046,2026-03-17,P009,Automation,13,1002.52,780.83
OL0004885,ORD001633,C0046,2026-03-17,P004,Motors,22,817.16,636.46
OL0004886,ORD001634,C0046,2026-07-16,P009,Automation,7,1525.80,1046.63
OL0004887,ORD001634,C0046,2026-07-16,P006,Conveyors,34,1670.46,1145.85
OL0004888,ORD001635,C0046,2026-09-18,P005,Valves,13,1704.57,1347.35
OL0004889,ORD001635,C0046,2026-09-18,P009,Automation,5,1506.54,1190.82
OL0004890,ORD001635,C0046,2026-09-18,P003,Fasteners,1,1927.39,1523.48
OL0004891,ORD001636,C0046,2026-09-24,P002,Pumps,40,1303.07,736.65
OL0004892,ORD001636,C0046,2026-09-24,P008,Lubricants,50,1696.46,959.03
OL0004893,ORD001636,C0046,2026-09-24,P009,Automation,36,1493.14,844.10
OL0004894,ORD001636,C0046,2026-09-24,P004,Motors,46,1442.43,815.43
OL0004895,ORD001637,C0046,2026-10-13,P004,Motors,35,624.00,406.05
OL0004896,ORD001637,C0046,2026-10-13,P004,Motors,48,586.22,381.46
OL0004897,ORD001637,C0046,2026-10-13,P005,Valves,49,728.15,473.82
OL0004898,ORD001637,C0046,2026-10-13,P001,Bearings,33,786.35,511.69
OL0004899,ORD001637,C0046,2026-10-13,P004,Motors,26,456.76,297.22
OL0004900,ORD001638,C0046,2026-10-06,P005,Valves,47,3472.27,2101.73
OL0004901,ORD001638,C0046,2026-10-06,P002,Pumps,4,3352.05,2028.96
OL0004902,ORD001639,C0047,2024-09-25,P004,Motors,13,1161.33,890.00
OL0004903,ORD001639,C0047,2024-09-25,P001,Bearings,12,1991.57,1526.26
OL0004904,ORD001639,C0047,2024-09-25,P001,Bearings,39,1105.54,847.24
OL0004905,ORD001640,C0047,2024-12-02,P001,Bearings,39,1971.97,1451.50
OL0004906,ORD001640,C0047,2024-12-02,P008,Lubricants,25,2163.43,1592.43
OL0004907,ORD001640,C0047,2024-12-02,P002,Pumps,43,1752.68,1290.09
OL0004908,ORD001640,C0047,2024-12-02,P001,Bearings,41,2555.86,1881.28
OL0004909,ORD001641,C0047,2024-07-09,P001,Bearings,21,2795.50,1925.16
OL0004910,ORD001641,C0047,2024-07-09,P003,Fasteners,46,2517.19,1733.50
OL0004911,ORD001641,C0047,2024-07-09,P009,Automation,38,2847.13,1960.72
OL0004912,ORD001642,C0047,2024-09-24,P006,Conveyors,46,8745.75,5471.78
OL0004913,ORD001643,C0047,2024-02-24,P003,Fasteners,7,5523.37,4401.08
OL0004914,ORD001643,C0047,2024-02-24,P006,Conveyors,20,3770.16,3004.10
OL0004915,ORD001644,C0047,2025-09-15,P007,Safety,27,2000.29,1402.90
OL0004916,ORD001644,C0047,2025-09-15,P004,Motors,46,1625.72,1140.20
OL0004917,ORD001644,C0047,2025-09-15,P004,Motors,37,2286.26,1603.47
OL0004918,ORD001644,C0047,2025-09-15,P007,Safety,6,2139.64,1500.64
OL0004919,ORD001645,C0047,2025-02-10,P003,Fasteners,13,3171.52,2434.78
OL0004920,ORD001645,C0047,2025-02-10,P008,Lubricants,43,2977.31,2285.68
OL0004921,ORD001646,C0047,2025-01-14,P009,Automation,27,1023.33,760.85
OL0004922,ORD001646,C0047,2025-01-14,P006,Conveyors,15,607.13,451.40
OL0004923,ORD001646,C0047,2025-01-14,P003,Fasteners,34,719.71,535.11
OL0004924,ORD001646,C0047,2025-01-14,P007,Safety,40,1077.24,800.94
OL0004925,ORD001646,C0047,2025-01-14,P004,Motors,10,677.06,503.40
OL0004926,ORD001647,C0047,2025-03-07,P001,Bearings,21,980.18,687.33
OL0004927,ORD001647,C0047,2025-03-07,P002,Pumps,26,1158.33,812.26
OL0004928,ORD001647,C0047,2025-03-07,P005,Valves,50,922.09,646.60
OL0004929,ORD001647,C0047,2025-03-07,P001,Bearings,20,657.18,460.84
OL0004930,ORD001648,C0047,2025-12-12,P010,Welding,31,1207.74,868.19
OL0004931,ORD001648,C0047,2025-12-12,P003,Fasteners,14,1068.85,768.35
OL0004932,ORD001648,C0047,2025-12-12,P010,Welding,37,866.57,622.94
OL0004933,ORD001648,C0047,2025-12-12,P007,Safety,7,811.32,583.22
OL0004934,ORD001648,C0047,2025-12-12,P003,Fasteners,14,980.93,705.15
OL0004935,ORD001649,C0047,2025-08-07,P010,Welding,15,1275.50,987.06
OL0004936,ORD001649,C0047,2025-08-07,P003,Fasteners,21,1328.89,1028.37
OL0004937,ORD001649,C0047,2025-08-07,P002,Pumps,7,842.32,651.84
OL0004938,ORD001649,C0047,2025-08-07,P005,Valves,34,1065.30,824.39
OL0004939,ORD001649,C0047,2025-08-07,P006,Conveyors,44,1468.37,1136.31
OL0004940,ORD001650,C0047,2025-10-13,P006,Conveyors,36,3267.89,2537.17
OL0004941,ORD001650,C0047,2025-10-13,P007,Safety,30,3301.89,2563.57
OL0004942,ORD001651,C0047,2025-11-04,P010,Welding,12,3043.89,2011.70
OL0004943,ORD001652,C0047,2026-01-09,P002,Pumps,48,2987.91,2294.67
OL0004944,ORD001652,C0047,2026-01-09,P007,Safety,42,4053.10,3112.72
OL0004945,ORD001653,C0047,2026-06-05,P010,Welding,11,2246.23,1480.90
OL0004946,ORD001653,C0047,2026-06-05,P001,Bearings,40,1690.31,1114.39
OL0004947,ORD001654,C0047,2026-03-21,P005,Valves,9,1436.75,794.47
OL0004948,ORD001654,C0047,2026-03-21,P002,Pumps,12,1252.24,692.45
OL0004949,ORD001654,C0047,2026-03-21,P010,Welding,16,1534.02,848.26
OL0004950,ORD001655,C0047,2026-03-28,P004,Motors,28,2773.11,2029.55
OL0004951,ORD001656,C0047,2026-12-01,P003,Fasteners,10,1231.38,938.89
OL0004952,ORD001656,C0047,2026-12-01,P010,Welding,19,1526.93,1164.24
OL0004953,ORD001656,C0047,2026-12-01,P006,Conveyors,7,1240.32,945.71
OL0004954,ORD001657,C0047,2026-12-15,P007,Safety,2,1032.05,718.12
OL0004955,ORD001657,C0047,2026-12-15,P008,Lubricants,11,1123.80,781.96
OL0004956,ORD001657,C0047,2026-12-15,P009,Automation,50,1140.96,793.90
OL0004957,ORD001658,C0047,2026-05-22,P007,Safety,18,1905.83,1232.56
OL0004958,ORD001658,C0047,2026-05-22,P002,Pumps,6,1667.11,1078.17
OL0004959,ORD001658,C0047,2026-05-22,P004,Motors,3,1604.19,1037.48
OL0004960,ORD001658,C0047,2026-05-22,P001,Bearings,18,1422.30,919.84
OL0004961,ORD001658,C0047,2026-05-22,P010,Welding,16,1762.97,1140.16
OL0004962,ORD001659,C0048,2024-10-05,P008,Lubricants,14,2747.93,2132.35
OL0004963,ORD001660,C0048,2024-01-23,P009,Automation,35,2188.58,1354.34
OL0004964,ORD001660,C0048,2024-01-23,P002,Pumps,18,2570.60,1590.74
OL0004965,ORD001660,C0048,2024-01-23,P010,Welding,1,2036.33,1260.13
OL0004966,ORD001661,C0048,2024-10-04,P010,Welding,40,1074.89,621.80
OL0004967,ORD001661,C0048,2024-10-04,P008,Lubricants,35,1462.76,846.17
OL0004968,ORD001661,C0048,2024-10-04,P002,Pumps,40,983.42,568.88
OL0004969,ORD001662,C0048,2024-11-01,P008,Lubricants,7,1738.81,1333.21
OL0004970,ORD001662,C0048,2024-11-01,P009,Automation,49,1224.88,939.16
OL0004971,ORD001662,C0048,2024-11-01,P007,Safety,11,1129.27,865.86
OL0004972,ORD001662,C0048,2024-11-01,P008,Lubricants,28,1556.64,1193.54
OL0004973,ORD001663,C0048,2024-08-06,P002,Pumps,42,1693.70,1039.23
OL0004974,ORD001663,C0048,2024-08-06,P004,Motors,21,2653.48,1628.13
OL0004975,ORD001663,C0048,2024-08-06,P004,Motors,44,1935.86,1187.81
OL0004976,ORD001664,C0048,2024-11-24,P006,Conveyors,31,2410.35,1895.20
OL0004977,ORD001664,C0048,2024-11-24,P008,Lubricants,42,2657.41,2089.46
OL0004978,ORD001665,C0048,2024-02-06,P009,Automation,47,1037.69,794.81
OL0004979,ORD001665,C0048,2024-02-06,P007,Safety,37,981.48,751.75
OL0004980,ORD001665,C0048,2024-02-06,P007,Safety,50,1318.02,1009.52
OL0004981,ORD001665,C0048,2024-02-06,P007,Safety,16,927.53,710.43
OL0004982,ORD001665,C0048,2024-02-06,P001,Bearings,46,1030.78,789.51
OL0004983,ORD001666,C0048,2024-10-25,P006,Conveyors,15,2545.78,1573.19
OL0004984,ORD001666,C0048,2024-10-25,P002,Pumps,50,1561.19,964.75
OL0004985,ORD001666,C0048,2024-10-25,P009,Automation,38,2175.25,1344.22
OL0004986,ORD001667,C0048,2024-03-23,P002,Pumps,6,2594.42,1621.39
OL0004987,ORD001667,C0048,2024-03-23,P010,Welding,47,2489.37,1555.74
OL0004988,ORD001668,C0048,2025-07-03,P009,Automation,4,3354.74,2250.97
OL0004989,ORD001668,C0048,2025-07-03,P007,Safety,21,4240.20,2845.11
OL0004990,ORD001669,C0048,2025-03-27,P008,Lubricants,11,2941.48,2236.88
OL0004991,ORD001669,C0048,2025-03-27,P009,Automation,49,3242.86,2466.07
OL0004992,ORD001669,C0048,2025-03-27,P001,Bearings,13,2995.83,2278.21
OL0004993,ORD001670,C0048,2025-01-05,P002,Pumps,21,2044.64,1554.33
OL0004994,ORD001670,C0048,2025-01-05,P009,Automation,33,1626.08,1236.14
OL0004995,ORD001670,C0048,2025-01-05,P007,Safety,17,1911.00,1452.74
OL0004996,ORD001671,C0048,2025-07-10,P010,Welding,29,2922.62,2121.32
OL0004997,ORD001671,C0048,2025-07-10,P002,Pumps,47,2285.87,1659.15
OL0004998,ORD001671,C0048,2025-07-10,P005,Valves,29,2994.54,2173.53
OL0004999,ORD001672,C0048,2025-06-11,P005,Valves,19,1779.52,983.08
OL0005000,ORD001672,C0048,2025-06-11,P003,Fasteners,22,1539.42,850.44
OL0005001,ORD001672,C0048,2025-06-11,P001,Bearings,1,1799.40,994.07
OL0005002,ORD001673,C0048,2025-08-03,P009,Automation,50,580.42,406.10
OL0005003,ORD001673,C0048,2025-08-03,P006,Conveyors,18,537.33,375.95
OL0005004,ORD001673,C0048,2025-08-03,P008,Lubricants,14,484.38,338.91
OL0005005,ORD001673,C0048,2025-08-03,P010,Welding,30,492.82,344.81
OL0005006,ORD001673,C0048,2025-08-03,P003,Fasteners,32,490.15,342.94
OL0005007,ORD001674,C0048,2025-10-11,P005,Valves,7,4337.34,3027.52
OL0005008,ORD001674,C0048,2025-10-11,P010,Welding,44,3752.53,2619.32
OL0005009,ORD001675,C0048,2025-09-28,P010,Welding,5,7642.07,5280.61
OL0005010,ORD001676,C0048,2026-06-13,P009,Automation,36,1812.82,1320.68
OL0005011,ORD001676,C0048,2026-06-13,P010,Welding,13,1743.63,1270.27
OL0005012,ORD001676,C0048,2026-06-13,P004,Motors,14,2053.00,1495.65
OL0005013,ORD001676,C0048,2026-06-13,P002,Pumps,47,1976.62,1440.01
OL0005014,ORD001677,C0048,2026-03-09,P006,Conveyors,33,6252.00,4484.39
OL0005015,ORD001678,C0048,2026-05-15,P001,Bearings,19,5623.15,3277.53
OL0005016,ORD001679,C0048,2026-10-12,P005,Valves,22,5568.92,4272.57
OL0005017,ORD001680,C0048,2026-02-15,P002,Pumps,41,2516.31,1764.14
OL0005018,ORD001680,C0048,2026-02-15,P005,Valves,12,2620.37,1837.09
OL0005019,ORD001681,C0048,2026-11-09,P003,Fasteners,49,552.25,333.49
OL0005020,ORD001681,C0048,2026-11-09,P001,Bearings,38,522.29,315.40
OL0005021,ORD001681,C0048,2026-11-09,P006,Conveyors,34,859.11,518.80
OL0005022,ORD001681,C0048,2026-11-09,P007,Safety,36,695.17,419.80
OL0005023,ORD001682,C0048,2026-09-06,P010,Welding,49,1344.08,959.90
OL0005024,ORD001682,C0048,2026-09-06,P009,Automation,7,2141.39,1529.31
OL0005025,ORD001682,C0048,2026-09-06,P010,Welding,12,2004.60,1431.62
OL0005026,ORD001683,C0048,2026-08-15,P006,Conveyors,10,2729.63,1738.67
OL0005027,ORD001684,C0049,2024-06-17,P001,Bearings,30,3080.33,1781.41
OL0005028,ORD001684,C0049,2024-06-17,P009,Automation,41,3130.04,1810.16
OL0005029,ORD001684,C0049,2024-06-17,P010,Welding,13,4967.72,2872.92
OL0005030,ORD001685,C0049,2024-10-07,P002,Pumps,47,2980.70,1678.97
OL0005031,ORD001685,C0049,2024-10-07,P003,Fasteners,25,3396.27,1913.05
OL0005032,ORD001685,C0049,2024-10-07,P008,Lubricants,23,2231.69,1257.06
OL0005033,ORD001685,C0049,2024-10-07,P003,Fasteners,15,2217.46,1249.05
OL0005034,ORD001686,C0049,2024-02-16,P009,Automation,34,8863.37,6142.06
OL0005035,ORD001686,C0049,2024-02-16,P003,Fasteners,36,9867.84,6838.12
OL0005036,ORD001687,C0049,2024-01-02,P008,Lubricants,37,1305.74,766.55
OL0005037,ORD001687,C0049,2024-01-02,P010,Welding,11,1397.85,820.62
OL0005038,ORD001687,C0049,2024-01-02,P008,Lubricants,48,1074.30,630.68
OL0005039,ORD001687,C0049,2024-01-02,P007,Safety,19,1281.04,752.05
OL0005040,ORD001687,C0049,2024-01-02,P001,Bearings,46,1520.25,892.48
OL0005041,ORD001688,C0049,2025-04-13,P002,Pumps,45,1223.53,816.25
OL0005042,ORD001688,C0049,2025-04-13,P007,Safety,18,920.51,614.10
OL0005043,ORD001688,C0049,2025-04-13,P006,Conveyors,11,1011.13,674.55
OL0005044,ORD001688,C0049,2025-04-13,P001,Bearings,36,1117.86,745.75
OL0005045,ORD001689,C0049,2025-01-14,P006,Conveyors,20,1488.93,997.13
OL0005046,ORD001689,C0049,2025-01-14,P007,Safety,19,1044.36,699.41
OL0005047,ORD001689,C0049,2025-01-14,P003,Fasteners,37,1691.08,1132.51
OL0005048,ORD001689,C0049,2025-01-14,P004,Motors,36,1095.53,733.67
OL0005049,ORD001690,C0049,2025-05-05,P005,Valves,44,2702.88,1829.91
OL0005050,ORD001690,C0049,2025-05-05,P004,Motors,18,3803.98,2575.38
OL0005051,ORD001691,C0049,2025-07-23,P001,Bearings,1,939.22,603.49
OL0005052,ORD001691,C0049,2025-07-23,P007,Safety,36,1037.59,666.70
OL0005053,ORD001691,C0049,2025-07-23,P007,Safety,21,859.70,552.40
OL0005054,ORD001692,C0049,2025-02-21,P001,Bearings,26,1338.30,912.04
OL0005055,ORD001692,C0049,2025-02-21,P006,Conveyors,28,1077.40,734.24
OL0005056,ORD001692,C0049,2025-02-21,P001,Bearings,26,1378.84,939.67
OL0005057,ORD001692,C0049,2025-02-21,P004,Motors,18,922.78,628.86
OL0005058,ORD001693,C0049,2025-11-26,P006,Conveyors,45,613.64,365.17
