order_id,order_date,customer_id,order_revenue,order_cogs,gross_margin
O001747,2023-02-18,C0062,93946.99,69451.99,24495.0
O001748,2023-12-08,C0062,48492.36,35908.3,12584.06
O001749,2023-09-25,C0062,42865.8,34003.91,8861.89
O001750,2024-01-04,C0062,13671.39,10899.43,2771.96
O001751,2025-07-25,C0062,14434.41,11176.42,3257.98
O001752,2024-12-29,C0062,79148.78,63508.48,15640.29
O001753,2024-03-14,C0062,54148.44,42655.71,11492.74
O001754,2025-10-16,C0062,59841.19,49159.16,10682.03
O001755,2023-08-18,C0062,25274.15,19049.65,6224.5
O001756,2024-07-15,C0062,30720.64,23482.74,7237.9
O001757,2023-03-13,C0063,42778.03,31644.52,11133.51
O001758,2023-05-05,C0063,11834.62,8561.68,3272.95
O001759,2024-10-04,C0063,63751.53,48651.77,15099.76
O001760,2024-08-01,C0063,86779.44,67107.57,19671.87
O001761,2024-12-09,C0063,53288.95,41527.72,11761.22
O001762,2025-03-01,C0063,91441.62,74136.31,17305.32
O001763,2023-12-04,C0063,95221.84,70913.6,24308.24
O001764,2023-04-12,C0063,88589.43,68257.12,20332.3
O001765,2023-05-30,C0063,42307.3,32343.2,9964.1
O001766,2024-09-17,C0063,26237.68,19534.32,6703.36
O001767,2025-09-07,C0063,107413.57,84887.81,22525.76
O001768,2024-07-06,C0063,54198.73,41303.68,12895.05
O001769,2025-10-15,C0063,72290.96,55913.29,16377.67
O001770,2023-06-29,C0063,24787.45,20527.26,4260.19
O001771,2024-09-14,C0063,82121.07,61240.3,20880.77
O001772,2025-06-18,C0063,3861.32,3149.43,711.88
O001773,2024-12-10,C0063,60365.67,47575.13,12790.54
O001774,2025-05-04,C0063,55661.88,44749.86,10912.01
O001775,2025-01-02,C0063,75778.33,59640.58,16137.74
O001776,2023-08-20,C0063,72591.93,55821.91,16770.02
O001777,2024-02-12,C0063,34811.54,27336.7,7474.85
O001778,2024-06-15,C0063,17854.91,13487.81,4367.1
O001779,2024-05-18,C0063,2185.85,1658.99,526.86
O001780,2025-01-06,C0063,44585.93,33750.67,10835.26
O001781,2025-10-19,C0063,50674.26,37028.38,13645.88
O001782,2023-05-03,C0063,57612.13,44795.83,12816.3
O001783,2025-10-31,C0063,4974.51,3997.87,976.65
O001784,2025-06-13,C0063,10425.3,8032.9,2392.4
O001785,2024-12-09,C0064,104307.97,70325.73,33982.25
O001786,2025-02-09,C0064,3211.25,2301.77,909.49
O001787,2024-11-13,C0064,96032.3,62337.14,33695.15
O001788,2024-06-10,C0064,32127.73,22342.98,9784.75
O001789,2024-01-20,C0064,6520.92,4477.17,2043.75
O001790,2025-07-10,C0064,41143.01,29442.86,11700.15
O001791,2024-10-19,C0064,126714.43,86336.04,40378.38
O001792,2025-08-15,C0064,57001.66,36917.39,20084.27
O001793,2024-05-20,C0064,54924.96,34302.48,20622.48
O001794,2023-03-30,C0064,137904.37,95010.11,42894.25
O001795,2025-01-03,C0064,5430.68,4185.57,1245.11
O001796,2023-12-01,C0064,46096.38,31699.78,14396.61
O001797,2025-09-16,C0064,10181.64,6492.14,3689.5
O001798,2024-04-02,C0064,8845.28,5790.73,3054.55
O001799,2023-12-04,C0064,81138.1,53195.72,27942.39
O001800,2025-10-25,C0064,44333.77,30893.75,13440.03
O001801,2025-05-05,C0064,68950.95,47886.82,21064.13
O001802,2024-10-06,C0064,55023.07,37705.74,17317.32
O001803,2024-09-03,C0064,87447.32,63788.82,23658.5
O001804,2024-05-14,C0064,19710.95,12845.49,6865.46
O001805,2025-06-20,C0064,103051.43,66093.44,36957.99
O001806,2023-12-31,C0064,105090.07,71349.77,33740.31
O001807,2025-01-06,C0064,82514.22,58481.47,24032.75
O001808,2024-03-16,C0064,54502.17,39304.92,15197.25
O001809,2023-11-15,C0064,70405.74,46321.98,24083.76
O001810,2023-12-30,C0064,91828.57,62526.1,29302.47
O001811,2023-02-26,C0064,55497.61,38131.92,17365.69
O001812,2023-06-16,C0064,37157.33,24506.95,12650.38
O001813,2024-06-24,C0064,80188.04,54190.98,25997.06
O001814,2024-07-02,C0064,51297.65,34077.69,17219.96
O001815,2023-08-26,C0064,72946.16,49002.53,23943.63
O001816,2026-01-23,C0064,14329.77,10434.8,3894.97
O001817,2024-12-19,C0064,59192.88,41581.99,17610.88
O001818,2024-05-05,C0064,76548.02,53211.73,23336.3
O001819,2025-06-27,C0064,62461.89,44612.68,17849.21
O001820,2025-10-17,C0064,29787.06,20420.98,9366.08
O001821,2025-02-27,C0064,2791.57,2174.25,617.32
O001822,2024-12-29,C0064,60954.7,38877.88,22076.82
O001823,2023-05-17,C0064,113678.41,72195.78,41482.63
O001824,2024-11-27,C0064,13592.56,9866.84,3725.73
O001825,2025-06-18,C0064,64064.0,43100.91,20963.09
O001826,2023-08-15,C0064,45023.43,29533.04,15490.39
O001827,2024-05-30,C0064,2989.68,2284.57,705.11
O001828,2025-12-29,C0064,33548.49,22054.84,11493.65
O001829,2023-03-08,C0064,57377.85,39688.15,17689.69
O001830,2025-11-13,C0064,48763.97,34350.42,14413.55
O001831,2023-10-11,C0064,65886.73,47974.98,17911.75
O001832,2025-07-08,C0064,23020.8,14823.47,8197.33
O001833,2023-04-11,C0064,24063.62,18178.92,5884.7
O001834,2023-10-16,C0064,50501.77,34618.55,15883.22
O001835,2024-11-11,C0064,29524.15,20845.71,8678.43
O001836,2024-12-22,C0064,39514.89,24126.32,15388.56
O001837,2025-11-13,C0064,10440.23,7381.89,3058.34
O001838,2025-03-21,C0064,6702.33,3948.1,2754.23
O001839,2024-09-29,C0064,15768.6,10574.31,5194.29
O001840,2026-01-24,C0064,47289.36,31487.34,15802.01
O001841,2024-06-05,C0064,13737.51,9050.62,4686.89
O001842,2025-08-01,C0064,12206.22,8325.9,3880.32
O001843,2025-12-22,C0064,61321.2,38181.06,23140.14
O001844,2024-09-13,C0064,76034.67,52983.55,23051.12
O001845,2024-04-12,C0064,2697.99,1922.7,775.28
O001846,2024-04-24,C0064,5173.96,3125.99,2047.98
O001847,2023-03-18,C0064,49855.76,35387.31,14468.46
O001848,2024-05-10,C0064,102729.99,66196.06,36533.93
O001849,2024-10-11,C0064,24431.55,16758.43,7673.12
O001850,2025-05-03,C0064,57830.62,38366.82,19463.8
O001851,2025-02-04,C0064,24828.62,16654.06,8174.56
O001852,2025-10-07,C0064,89825.76,62244.82,27580.93
O001853,2025-04-20,C0064,23006.75,15959.45,7047.3
O001854,2024-02-20,C0064,64545.52,45689.63,18855.88
O001855,2024-10-22,C0064,47871.96,32422.69,15449.27
O001856,2025-06-22,C0064,39747.2,28866.9,10880.3
O001857,2023-10-21,C0064,16322.6,10769.62,5552.98
O001858,2025-07-29,C0064,58797.52,41274.5,17523.02
O001859,2023-03-26,C0064,30612.2,21589.37,9022.83
O001860,2024-12-11,C0064,30497.22,19718.59,10778.64
O001861,2025-06-05,C0064,55930.84,37850.38,18080.47
O001862,2025-04-23,C0064,76643.33,49909.93,26733.4
O001863,2025-10-31,C0064,73827.99,53305.4,20522.59
O001864,2026-01-24,C0064,24467.89,16795.04,7672.85
O001865,2024-02-11,C0064,83752.08,58698.09,25053.99
O001866,2025-02-17,C0064,98255.45,71272.04,26983.41
O001867,2024-06-27,C0064,70698.91,48090.11,22608.8
O001868,2024-08-19,C0064,34976.06,23293.82,11682.25
O001869,2024-10-12,C0065,16230.39,11501.08,4729.31
O001870,2024-01-21,C0065,52350.46,40661.99,11688.47
O001871,2025-03-04,C0065,46164.83,35262.88,10901.95
O001872,2025-12-06,C0065,24485.81,18904.15,5581.67
O001873,2024-10-01,C0065,31168.0,25497.69,5670.3
O001874,2023-07-25,C0065,41303.0,34134.49,7168.51
O001875,2024-09-05,C0065,79306.67,57864.53,21442.14
O001876,2025-12-11,C0065,59953.43,46558.14,13395.29
O001877,2025-12-04,C0065,21306.83,15303.5,6003.33
O001878,2023-04-01,C0065,14736.42,11521.04,3215.38
O001879,2025-04-08,C0065,57557.98,46295.16,11262.83
O001880,2024-02-14,C0066,58459.11,40069.48,18389.64
O001881,2023-10-23,C0066,118368.11,83064.45,35303.66
O001882,2023-12-23,C0066,33274.07,21468.17,11805.91
O001883,2024-09-13,C0066,5066.02,3905.96,1160.06
O001884,2024-08-18,C0066,31354.04,22957.14,8396.9
O001885,2023-05-24,C0066,74291.84,52459.94,21831.9
O001886,2025-02-22,C0066,758.26,498.55,259.71
O001887,2025-09-22,C0066,34287.3,22177.03,12110.27
O001888,2024-06-04,C0066,7488.11,4624.76,2863.35
O001889,2025-06-14,C0066,25032.77,17039.81,7992.96
O001890,2023-05-06,C0066,40165.81,28248.69,11917.12
O001891,2025-11-18,C0066,56438.91,41378.44,15060.47
O001892,2025-08-01,C0066,64254.14,45429.23,18824.91
O001893,2023-05-14,C0066,23852.85,17645.27,6207.58
O001894,2024-04-12,C0066,77973.9,51037.43,26936.48
O001895,2023-10-15,C0066,45206.41,28867.79,16338.62
O001896,2023-12-11,C0066,61312.21,42775.19,18537.02
O001897,2024-03-19,C0066,29909.33,22193.28,7716.05
O001898,2023-05-16,C0066,122917.0,84975.94,37941.06
O001899,2024-11-16,C0066,37970.55,25832.11,12138.44
O001900,2025-09-08,C0066,106858.3,71884.85,34973.45
O001901,2024-10-18,C0066,31259.32,20107.55,11151.77
O001902,2024-05-17,C0066,21314.53,13629.76,7684.78
O001903,2025-08-16,C0066,32960.52,20933.47,12027.05
O001904,2023-09-06,C0066,32860.54,23020.8,9839.73
O001905,2023-05-07,C0066,62943.21,41961.39,20981.82
O001906,2023-12-20,C0066,47031.97,35015.72,12016.25
O001907,2025-05-30,C0066,72311.24,50784.73,21526.51
O001908,2025-03-21,C0066,83033.0,53108.55,29924.45
O001909,2024-07-10,C0066,3173.69,2304.89,868.81
O001910,2025-05-16,C0066,22880.9,17148.79,5732.1
O001911,2024-03-29,C0066,36467.63,25900.04,10567.59
O001912,2025-11-26,C0066,8133.84,5540.31,2593.53
O001913,2025-06-27,C0066,37026.54,25890.55,11135.98
O001914,2025-12-03,C0066,57956.69,39361.7,18594.99
O001915,2024-09-27,C0066,40886.81,24713.9,16172.91
O001916,2024-08-31,C0066,79043.69,54263.39,24780.29
O001917,2024-08-04,C0066,16295.54,11544.2,4751.34
O001918,2024-10-07,C0066,18450.92,13074.85,5376.07
O001919,2025-12-17,C0066,35473.61,22975.7,12497.91
O001920,2024-04-06,C0066,37553.71,24516.81,13036.9
O001921,2025-08-08,C0066,120632.91,82454.31,38178.6
O001922,2025-11-24,C0066,18813.96,13825.69,4988.27
O001923,2024-04-28,C0066,69798.77,44529.92,25268.84
O001924,2023-06-12,C0066,4728.2,3473.05,1255.15
O001925,2023-06-06,C0066,81697.68,55282.21,26415.47
O001926,2024-12-13,C0066,108561.93,74350.71,34211.22
O001927,2023-08-17,C0066,4541.12,3397.38,1143.74
O001928,2025-03-22,C0066,52000.81,37102.32,14898.5
O001929,2024-12-12,C0066,4113.81,2964.44,1149.37
O001930,2025-07-08,C0066,7111.8,4744.67,2367.13
O001931,2024-01-20,C0066,3731.72,2598.88,1132.85
O001932,2024-04-06,C0066,3617.94,2475.39,1142.55
O001933,2023-05-31,C0066,95110.38,68034.39,27075.99
O001934,2023-03-26,C0066,68753.74,47897.34,20856.4
O001935,2023-08-15,C0066,21310.98,16317.16,4993.82
O001936,2024-10-10,C0066,58983.07,38136.32,20846.75
O001937,2024-08-06,C0066,3681.08,2311.29,1369.79
O001938,2024-07-23,C0066,60126.45,38328.22,21798.22
O001939,2025-07-08,C0066,3798.57,2741.42,1057.14
O001940,2023-08-01,C0066,90147.54,64806.34,25341.2
O001941,2025-06-13,C0066,31319.01,20280.02,11038.99
O001942,2024-08-10,C0066,35933.76,24338.31,11595.45
O001943,2023-05-05,C0066,14408.49,9238.08,5170.41
O001944,2025-10-13,C0066,11354.01,8480.48,2873.53
O001945,2025-12-19,C0066,10647.05,7724.64,2922.4
O001946,2024-09-05,C0066,25750.6,16302.05,9448.56
O001947,2024-04-11,C0066,86818.48,60947.32,25871.16
O001948,2023-05-13,C0066,81353.88,53419.89,27933.99
O001949,2023-04-08,C0066,66113.19,45522.91,20590.28
O001950,2024-12-29,C0066,64176.89,44827.46,19349.43
O001951,2025-04-23,C0066,54100.42,38487.59,15612.83
O001952,2025-07-21,C0066,12697.39,8634.38,4063.01
O001953,2025-03-22,C0066,107812.65,74164.24,33648.41
O001954,2025-05-16,C0066,13085.22,9333.18,3752.04
O001955,2025-12-18,C0066,69761.36,46559.47,23201.9
O001956,2023-05-23,C0066,82293.1,58915.0,23378.1
O001957,2023-08-24,C0066,32136.17,23333.47,8802.71
O001958,2024-01-25,C0066,62612.41,40344.41,22268.0
O001959,2025-04-20,C0066,3425.62,2153.46,1272.16
O001960,2023-03-03,C0066,84659.47,57818.69,26840.78
O001961,2023-02-17,C0066,70591.22,49539.67,21051.55
O001962,2024-07-24,C0066,36925.25,25636.76,11288.48
O001963,2024-01-13,C0066,124435.72,86833.03,37602.69
O001964,2025-11-12,C0066,83129.31,57146.74,25982.57
O001965,2023-04-08,C0066,16267.04,10437.85,5829.19
O001966,2023-03-15,C0066,19138.3,11921.94,7216.36
O001967,2025-01-26,C0066,37634.2,23609.22,14024.97
O001968,2024-01-18,C0066,71703.22,45531.98,26171.23
O001969,2023-12-09,C0067,55503.49,44466.83,11036.67
O001970,2024-04-12,C0067,817.0,648.2,168.8
O001971,2024-05-11,C0067,11101.16,9265.03,1836.12
O001972,2026-01-31,C0067,41842.05,33138.36,8703.69
O001973,2024-11-05,C0067,62064.11,48288.67,13775.44
O001974,2024-02-20,C0067,64254.22,51301.15,12953.06
O001975,2025-12-21,C0067,67822.25,54450.73,13371.51
O001976,2023-12-06,C0067,67253.65,52044.87,15208.78
O001977,2025-05-08,C0067,60720.1,49049.33,11670.77
O001978,2024-08-11,C0067,7607.17,5971.42,1635.74
O001979,2026-01-31,C0068,40443.44,32621.73,7821.71
O001980,2024-03-22,C0068,11148.74,9438.14,1710.6
O001981,2023-03-03,C0068,48875.47,40692.56,8182.91
O001982,2023-11-13,C0068,29299.68,25069.8,4229.88
O001983,2024-02-10,C0068,7449.28,6264.82,1184.46
O001984,2025-10-13,C0068,76245.96,59866.47,16379.49
O001985,2023-12-31,C0068,34434.54,25606.78,8827.76
O001986,2024-06-28,C0068,19590.81,15655.98,3934.83
O001987,2025-04-23,C0068,52088.72,41660.01,10428.71
O001988,2024-05-15,C0068,21779.57,16104.18,5675.39
O001989,2025-05-31,C0068,16961.14,13936.03,3025.11
O001990,2025-06-11,C0068,56040.42,45701.73,10338.7
O001991,2024-06-09,C0068,70568.17,52811.18,17756.99
O001992,2023-07-13,C0068,83945.27,64136.18,19809.1
O001993,2023-09-13,C0068,67757.73,53788.8,13968.93
O001994,2024-11-22,C0069,40786.13,30229.2,10556.94
O001995,2025-04-19,C0069,75600.47,59167.13,16433.33
O001996,2024-10-01,C0069,23866.9,16526.98,7339.92
O001997,2026-01-30,C0069,76169.35,55163.24,21006.11
O001998,2025-10-17,C0069,27488.99,19388.93,8100.06
O001999,2024-03-28,C0069,79430.31,61366.52,18063.79
O002000,2025-01-02,C0069,32486.64,25039.1,7447.54
O002001,2025-07-09,C0069,77493.81,58970.62,18523.19
O002002,2023-12-22,C0069,81263.49,64500.98,16762.51
O002003,2025-11-26,C0069,165085.09,126397.67,38687.42
O002004,2025-06-08,C0069,15813.01,13079.68,2733.32
O002005,2024-03-28,C0069,39707.08,32050.85,7656.23
O002006,2024-11-18,C0069,49771.23,38122.37,11648.86
O002007,2024-02-13,C0069,31639.41,25990.5,5648.91
O002008,2025-07-09,C0069,52060.65,40353.3,11707.35
O002009,2024-03-27,C0069,27130.99,21186.44,5944.55
O002010,2024-02-10,C0069,61748.05,47619.55,14128.5
O002011,2024-05-13,C0069,69868.06,52316.57,17551.49
O002012,2025-01-12,C0069,86019.81,66319.51,19700.3
O002013,2024-07-27,C0069,10362.1,8076.24,2285.86
O002014,2025-03-24,C0070,19664.54,13556.9,6107.64
O002015,2025-01-31,C0070,86647.07,54884.21,31762.86
O002016,2024-04-20,C0070,34986.19,23848.01,11138.18
O002017,2025-12-02,C0070,50745.63,34549.64,16195.99
O002018,2023-07-12,C0070,44666.85,29951.91,14714.94
O002019,2023-05-24,C0070,71881.44,49242.11,22639.33
O002020,2025-04-30,C0070,37214.55,25786.8,11427.76
O002021,2025-03-31,C0070,29245.52,18303.35,10942.18
O002022,2025-09-02,C0070,31219.53,20882.33,10337.2
O002023,2025-09-08,C0070,7298.47,4703.12,2595.34
O002024,2024-12-25,C0070,125379.78,87939.15,37440.63
O002025,2023-05-16,C0070,16033.45,9693.9,6339.55
O002026,2023-04-08,C0070,57794.15,37095.21,20698.94
O002027,2024-04-06,C0070,11061.01,6854.49,4206.52
O002028,2024-02-10,C0070,40706.96,26645.24,14061.72
O002029,2025-06-17,C0070,64749.1,45090.88,19658.21
O002030,2025-11-19,C0070,59439.39,41956.6,17482.8
O002031,2025-01-22,C0070,47757.62,31284.46,16473.16
O002032,2024-03-18,C0070,3475.06,2266.5,1208.56
O002033,2024-05-03,C0070,33281.7,20970.43,12311.27
O002034,2023-03-31,C0070,47467.06,31677.62,15789.45
O002035,2025-09-26,C0070,43034.53,28429.33,14605.2
O002036,2023-04-05,C0070,55250.72,39319.24,15931.48
O002037,2024-03-10,C0070,103538.78,71697.46,31841.32
O002038,2023-11-19,C0070,90767.95,58609.51,32158.44
O002039,2024-07-16,C0070,23290.6,15420.42,7870.19
O002040,2026-01-24,C0070,53302.99,36860.53,16442.46
O002041,2025-06-03,C0070,51233.2,36275.51,14957.69
O002042,2024-06-22,C0070,78191.36,51827.08,26364.28
O002043,2024-10-18,C0070,17492.47,11516.53,5975.94
O002044,2023-09-01,C0070,91375.23,63298.74,28076.48
O002045,2023-04-03,C0070,57787.0,40032.45,17754.54
O002046,2025-11-03,C0070,7894.16,5254.11,2640.05
O002047,2023-05-09,C0070,60111.88,40081.87,20030.01
O002048,2023-11-19,C0070,2370.97,1437.78,933.19
O002049,2025-10-20,C0070,81481.26,52425.32,29055.94
O002050,2024-05-21,C0070,797.56,557.46,240.1
O002051,2024-08-12,C0070,55505.45,36540.47,18964.98
O002052,2025-08-07,C0070,77432.56,52697.65,24734.91
O002053,2024-08-10,C0070,11290.2,8581.99,2708.21
O002054,2024-07-29,C0070,40206.41,27062.43,13143.98
O002055,2024-11-06,C0071,67731.84,45311.59,22420.25
O002056,2025-03-10,C0071,62594.65,42883.65,19711.0
O002057,2024-12-29,C0071,5107.7,3829.59,1278.11
O002058,2023-04-26,C0071,14046.24,10088.1,3958.13
O002059,2025-03-26,C0071,30977.26,19375.93,11601.32
O002060,2025-02-04,C0071,19439.17,13863.0,5576.17
O002061,2025-03-02,C0071,25864.13,19303.1,6561.03
O002062,2025-05-27,C0071,9010.18,5873.37,3136.8
O002063,2024-03-25,C0071,39526.56,25990.88,13535.67
O002064,2023-05-14,C0071,11161.95,6863.23,4298.73
O002065,2024-04-06,C0071,35102.16,24529.0,10573.16
O002066,2025-04-22,C0071,1112.16,670.75,441.41
O002067,2025-03-16,C0071,22086.27,15405.73,6680.54
O002068,2025-04-29,C0071,60833.64,40639.86,20193.78
O002069,2023-08-22,C0071,27639.07,17785.12,9853.95
O002070,2023-11-13,C0071,264.07,178.17,85.9
O002071,2024-02-02,C0071,11135.11,7064.34,4070.77
O002072,2024-02-28,C0071,45148.48,28607.0,16541.48
O002073,2023-11-07,C0071,98815.06,65251.92,33563.14
O002074,2024-01-17,C0071,45102.43,30661.61,14440.83
O002075,2024-07-16,C0071,84282.24,51668.78,32613.46
O002076,2025-03-05,C0071,11737.43,7738.94,3998.49
O002077,2023-06-18,C0071,6148.62,4439.25,1709.37
O002078,2024-10-19,C0071,48807.76,32090.58,16717.18
O002079,2023-07-13,C0071,64295.21,41864.85,22430.36
O002080,2025-07-04,C0071,18125.1,11775.14,6349.96
O002081,2025-01-03,C0071,44225.29,28732.71,15492.58
O002082,2024-10-02,C0071,14692.63,11081.64,3610.99
O002083,2023-10-05,C0071,59177.24,40278.02,18899.22
O002084,2025-07-17,C0071,27010.02,18312.72,8697.31
O002085,2025-12-04,C0071,8761.57,6457.69,2303.88
O002086,2024-02-14,C0071,43801.36,30837.59,12963.77
O002087,2023-06-17,C0071,25222.25,15463.07,9759.18
O002088,2025-08-30,C0071,7542.33,4525.72,3016.62
O002089,2023-12-21,C0071,90154.2,58550.93,31603.27
O002090,2025-11-22,C0071,51076.56,33533.01,17543.55
O002091,2023-12-01,C0071,45767.1,31571.58,14195.51
O002092,2023-03-29,C0071,16648.64,10960.08,5688.56
O002093,2024-05-08,C0071,8351.84,5328.97,3022.87
O002094,2025-12-17,C0071,19379.25,13907.99,5471.26
O002095,2023-07-26,C0071,38949.02,26557.59,12391.43
O002096,2023-03-18,C0071,20663.81,14804.49,5859.33
O002097,2024-03-30,C0071,20684.51,15023.68,5660.83
O002098,2025-05-03,C0071,3802.08,2744.24,1057.84
O002099,2025-07-15,C0071,22626.97,14803.54,7823.44
O002100,2026-01-17,C0071,57250.85,39463.14,17787.71
O002101,2024-02-20,C0071,100133.04,70906.89,29226.15
O002102,2024-10-11,C0071,47172.48,30890.76,16281.72
O002103,2024-01-09,C0071,19911.75,11815.44,8096.31
O002104,2025-07-10,C0071,42273.16,31071.85,11201.31
O002105,2023-04-04,C0071,38394.36,28719.36,9675.0
O002106,2024-05-18,C0071,4941.85,3176.51,1765.34
O002107,2025-11-29,C0071,63634.76,44609.22,19025.54
O002108,2023-06-10,C0071,69225.24,49471.14,19754.09
O002109,2024-10-26,C0071,75565.0,52233.05,23331.95
O002110,2023-11-02,C0071,70728.11,51247.94,19480.17
O002111,2024-11-02,C0071,21322.61,14514.1,6808.51
O002112,2023-03-11,C0071,20654.96,15224.35,5430.61
O002113,2024-12-26,C0071,44942.09,32117.82,12824.28
O002114,2024-08-23,C0071,69829.67,45446.19,24383.48
O002115,2023-05-23,C0071,57705.72,40579.78,17125.94
O002116,2024-11-14,C0071,69472.7,47058.7,22414.0
O002117,2024-11-24,C0071,20162.06,13374.69,6787.37
O002118,2023-09-01,C0071,35631.29,21942.62,13688.68
O002119,2023-02-20,C0072,58406.85,47213.69,11193.16
O002120,2023-07-08,C0072,22887.76,18908.0,3979.76
O002121,2024-03-18,C0072,71491.75,55429.84,16061.92
O002122,2023-04-05,C0072,60581.07,47327.88,13253.18
O002123,2024-04-16,C0072,142813.94,113193.85,29620.09
O002124,2023-04-21,C0072,14213.62,11027.47,3186.15
O002125,2023-07-29,C0072,15804.3,12324.65,3479.65
O002126,2023-11-10,C0072,33075.13,28173.94,4901.19
O002127,2023-07-03,C0072,40425.46,32938.15,7487.31
O002128,2023-04-13,C0072,12622.65,10066.28,2556.37
O002129,2025-04-15,C0072,22666.4,17580.79,5085.61
O002130,2025-01-21,C0072,76781.47,58015.96,18765.51
O002131,2023-09-09,C0073,5509.41,4712.92,796.48
O002132,2023-07-17,C0073,111940.54,90827.95,21112.59
O002133,2026-01-04,C0073,47107.63,35679.5,11428.13
O002134,2026-01-15,C0073,27729.8,22330.39,5399.41
O002135,2023-05-04,C0073,41494.72,32164.4,9330.32
O002136,2025-07-19,C0073,25035.06,20919.94,4115.12
O002137,2023-06-16,C0073,35615.17,29710.44,5904.73
O002138,2025-05-28,C0073,43644.55,33620.25,10024.31
O002139,2025-04-26,C0073,99154.09,81165.8,17988.29
O002140,2025-07-28,C0073,41856.34,31814.97,10041.37
O002141,2025-02-02,C0073,77895.75,59537.65,18358.1
O002142,2025-09-13,C0073,45681.76,33299.43,12382.33
O002143,2024-07-01,C0073,5108.72,4018.29,1090.43
O002144,2024-09-13,C0073,7950.57,5690.63,2259.94
O002145,2024-03-01,C0073,19615.63,15337.2,4278.43
O002146,2023-11-26,C0073,37928.76,28164.21,9764.55
O002147,2026-01-13,C0073,72852.95,57391.77,15461.18
O002148,2023-08-30,C0073,20883.88,15428.09,5455.78
O002149,2024-06-13,C0073,38942.35,30979.3,7963.06
O002150,2025-06-12,C0074,57281.87,44506.67,12775.2
O002151,2024-04-14,C0074,69633.63,51754.87,17878.76
O002152,2024-09-25,C0074,79556.01,61645.79,17910.22
O002153,2025-03-25,C0074,25194.2,20693.78,4500.42
O002154,2024-04-29,C0074,63949.66,48456.9,15492.77
O002155,2025-02-05,C0074,30999.81,23062.62,7937.19
O002156,2024-01-15,C0074,44555.76,33485.99,11069.77
O002157,2025-05-28,C0074,4065.52,3450.5,615.02
O002158,2023-06-23,C0074,37076.22,28922.66,8153.56
O002159,2025-03-23,C0074,9354.7,7931.3,1423.4
O002160,2023-10-15,C0074,69668.15,55868.11,13800.04
O002161,2023-04-26,C0074,16274.29,12163.12,4111.17
O002162,2025-02-28,C0074,14179.47,11263.14,2916.33
O002163,2025-01-07,C0074,73684.96,56790.51,16894.45
O002164,2025-05-11,C0074,22646.08,15469.63,7176.45
O002165,2025-10-08,C0074,36729.32,29398.79,7330.53
O002166,2023-04-28,C0074,53928.68,45491.78,8436.9
O002167,2023-04-29,C0074,78500.02,62401.27,16098.75
O002168,2023-04-25,C0074,68574.69,52140.12,16434.57
O002169,2024-06-12,C0075,32683.49,27866.56,4816.94
O002170,2025-09-04,C0075,21568.01,17970.26,3597.75
O002171,2024-07-27,C0075,18976.1,14928.56,4047.54
O002172,2025-11-05,C0075,54361.65,44002.06,10359.59
O002173,2024-09-17,C0075,8750.52,6295.75,2454.77
O002174,2025-10-10,C0075,58602.68,46453.25,12149.42
O002175,2023-04-09,C0075,4618.57,3727.56,891.01
O002176,2024-04-05,C0075,73666.07,57276.87,16389.2
O002177,2024-08-02,C0075,31619.5,23174.66,8444.84
O002178,2023-04-18,C0075,57327.08,47013.64,10313.45
O002179,2025-11-04,C0075,52199.42,43822.17,8377.25
O002180,2024-03-03,C0075,79227.15,63976.97,15250.18
O002181,2023-11-19,C0075,2143.12,1640.2,502.93
O002182,2023-08-14,C0075,60688.31,45527.63,15160.68
O002183,2023-07-21,C0075,62329.21,46804.15,15525.06
O002184,2025-12-01,C0075,59847.75,47801.79,12045.96
O002185,2024-06-12,C0075,27770.87,19685.34,8085.53
O002186,2024-10-12,C0075,20564.45,16180.78,4383.68
O002187,2025-12-19,C0075,51440.77,41957.41,9483.35
O002188,2024-07-22,C0075,78653.85,58683.16,19970.69
O002189,2025-01-10,C0075,35659.52,29887.54,5771.98
O002190,2025-04-17,C0075,24940.24,20075.72,4864.52
O002191,2024-06-16,C0076,81447.18,60660.22,20786.96
O002192,2024-01-30,C0076,38875.11,29413.36,9461.74
O002193,2023-10-14,C0076,7822.4,6030.38,1792.02
O002194,2024-08-26,C0076,30891.48,26407.89,4483.59
O002195,2025-04-02,C0076,109520.62,88322.19,21198.43
O002196,2024-04-07,C0076,39483.98,30595.62,8888.36
O002197,2023-10-12,C0076,78682.48,60395.76,18286.72
O002198,2024-09-05,C0076,25549.95,20812.98,4736.97
O002199,2023-10-18,C0076,42762.41,33847.5,8914.9
O002200,2025-11-06,C0076,54944.11,40171.02,14773.09
O002201,2023-09-15,C0076,16280.79,13185.4,3095.38
O002202,2025-08-17,C0076,30983.33,25295.52,5687.81
O002203,2025-11-25,C0076,43872.59,34527.58,9345.01
O002204,2024-10-12,C0076,13679.63,10466.94,3212.69
O002205,2023-05-12,C0076,25131.88,18587.03,6544.85
O002206,2025-09-03,C0076,8456.33,6420.89,2035.44
O002207,2025-07-24,C0076,35266.17,27996.34,7269.83
O002208,2024-06-24,C0076,92827.97,75296.57,17531.4
O002209,2024-08-07,C0076,46988.14,35363.67,11624.47
O002210,2025-03-05,C0076,58035.91,43573.45,14462.46
O002211,2025-01-23,C0076,72451.43,58069.87,14381.56
O002212,2023-06-08,C0076,16114.1,13451.59,2662.51
