order_line_id,order_id,customer_id,order_date,product_id,product_category,quantity,line_revenue,line_cogs
OL008210,O001828,C0064,2025-12-29,P0052,Valves,23,3061.92,2012.67
OL008211,O001828,C0064,2025-12-29,P0008,Pumps,16,4595.46,3225.17
OL008212,O001828,C0064,2025-12-29,P0029,Lubricants,10,1049.35,758.34
OL008213,O001828,C0064,2025-12-29,P0067,Valves,17,5542.66,4064.3
OL008214,O001828,C0064,2025-12-29,P0077,Fasteners,28,19299.1,11994.35
OL008215,O001829,C0064,2023-03-08,P0005,Valves,7,5891.52,4252.97
OL008216,O001829,C0064,2023-03-08,P0042,Bearings,28,19079.36,12467.46
OL008217,O001829,C0064,2023-03-08,P0037,PPE,1,854.51,521.62
OL008218,O001829,C0064,2023-03-08,P0014,Lubricants,3,1779.38,1182.72
OL008219,O001829,C0064,2023-03-08,P0013,PPE,21,9133.71,6920.66
OL008220,O001829,C0064,2023-03-08,P0028,Lubricants,34,8272.49,6276.37
OL008221,O001829,C0064,2023-03-08,P0061,PPE,21,12366.87,8066.35
OL008222,O001830,C0064,2025-11-13,P0064,Bearings,39,17490.64,11533.39
OL008223,O001830,C0064,2025-11-13,P0031,Belts,3,389.14,243.46
OL008224,O001830,C0064,2025-11-13,P0035,Pumps,10,7606.86,5566.06
OL008225,O001830,C0064,2025-11-13,P0029,Lubricants,31,22551.44,16444.0
OL008226,O001830,C0064,2025-11-13,P0048,Valves,1,725.89,563.5
OL008227,O001831,C0064,2023-10-11,P0080,Fasteners,2,1354.18,903.33
OL008228,O001831,C0064,2023-10-11,P0051,Lubricants,21,13978.04,9912.36
OL008229,O001831,C0064,2023-10-11,P0072,Belts,39,13555.84,10158.31
OL008230,O001831,C0064,2023-10-11,P0074,Fasteners,5,2505.21,1877.24
OL008231,O001831,C0064,2023-10-11,P0058,Lubricants,26,12467.72,9212.42
OL008232,O001831,C0064,2023-10-11,P0035,Pumps,39,22025.76,15911.32
OL008233,O001832,C0064,2025-07-08,P0012,PPE,23,17998.89,11555.29
OL008234,O001832,C0064,2025-07-08,P0077,Fasteners,25,5021.91,3268.18
OL008235,O001833,C0064,2023-04-11,P0051,Lubricants,33,24063.62,18178.92
OL008236,O001834,C0064,2023-10-16,P0075,Pumps,16,13795.76,9684.15
OL008237,O001834,C0064,2023-10-16,P0043,Hydraulics,32,5326.49,3419.47
OL008238,O001834,C0064,2023-10-16,P0078,Belts,14,6877.33,4323.54
OL008239,O001834,C0064,2023-10-16,P0018,Hydraulics,28,4334.22,2981.51
OL008240,O001834,C0064,2023-10-16,P0071,Valves,8,6914.22,5131.07
OL008241,O001834,C0064,2023-10-16,P0020,Hydraulics,12,5667.41,4206.77
OL008242,O001834,C0064,2023-10-16,P0021,Bearings,13,4136.81,2647.94
OL008243,O001834,C0064,2023-10-16,P0027,PPE,17,3449.53,2224.09
OL008244,O001835,C0064,2024-11-11,P0002,Pumps,12,953.8,572.97
OL008245,O001835,C0064,2024-11-11,P0078,Belts,17,2467.44,1699.89
OL008246,O001835,C0064,2024-11-11,P0033,Lubricants,40,26102.91,18572.85
OL008247,O001836,C0064,2024-12-22,P0043,Hydraulics,37,13302.08,8409.07
OL008248,O001836,C0064,2024-12-22,P0029,Lubricants,36,16845.91,9879.25
OL008249,O001836,C0064,2024-12-22,P0001,Belts,39,9366.9,5838.01
OL008250,O001837,C0064,2025-11-13,P0059,Bearings,15,7387.29,5138.19
OL008251,O001837,C0064,2025-11-13,P0075,Pumps,5,792.55,580.25
OL008252,O001837,C0064,2025-11-13,P0045,Lubricants,7,956.77,732.18
OL008253,O001837,C0064,2025-11-13,P0020,Hydraulics,14,1303.63,931.27
OL008254,O001838,C0064,2025-03-21,P0023,Valves,17,6702.33,3948.1
OL008255,O001839,C0064,2024-09-29,P0022,Pumps,9,6744.24,4952.77
OL008256,O001839,C0064,2024-09-29,P0028,Lubricants,11,9024.36,5621.54
OL008257,O001840,C0064,2026-01-24,P0061,PPE,7,1828.88,1233.84
OL008258,O001840,C0064,2026-01-24,P0008,Pumps,23,12134.3,8204.78
OL008259,O001840,C0064,2026-01-24,P0074,Fasteners,31,17833.52,10522.27
OL008260,O001840,C0064,2026-01-24,P0039,Lubricants,8,3284.91,2198.33
OL008261,O001840,C0064,2026-01-24,P0027,PPE,9,3324.75,2588.97
OL008262,O001840,C0064,2026-01-24,P0075,Pumps,39,8883.0,6739.16
OL008263,O001841,C0064,2024-06-05,P0058,Lubricants,20,5589.27,3734.62
OL008264,O001841,C0064,2024-06-05,P0070,Pumps,16,8148.25,5316.0
OL008265,O001842,C0064,2025-08-01,P0070,Pumps,14,6000.11,3990.24
OL008266,O001842,C0064,2025-08-01,P0016,Hydraulics,26,5036.01,3612.68
OL008267,O001842,C0064,2025-08-01,P0013,PPE,2,847.36,494.23
OL008268,O001842,C0064,2025-08-01,P0029,Lubricants,1,322.74,228.75
OL008269,O001843,C0064,2025-12-22,P0027,PPE,7,4319.46,3345.48
OL008270,O001843,C0064,2025-12-22,P0034,PPE,36,26620.45,16792.01
OL008271,O001843,C0064,2025-12-22,P0071,Valves,34,30381.3,18043.57
OL008272,O001844,C0064,2024-09-13,P0062,Bearings,15,6672.33,4635.71
OL008273,O001844,C0064,2024-09-13,P0076,Fasteners,19,2570.08,1589.93
OL008274,O001844,C0064,2024-09-13,P0071,Valves,16,3742.56,2341.49
OL008275,O001844,C0064,2024-09-13,P0022,Pumps,25,9983.02,6801.59
OL008276,O001844,C0064,2024-09-13,P0044,Lubricants,26,6010.93,4579.6
OL008277,O001844,C0064,2024-09-13,P0066,Valves,37,26656.73,18495.77
OL008278,O001844,C0064,2024-09-13,P0063,Lubricants,6,5394.39,3570.78
OL008279,O001844,C0064,2024-09-13,P0046,Valves,22,15004.63,10968.68
OL008280,O001845,C0064,2024-04-12,P0025,Lubricants,4,983.24,751.75
OL008281,O001845,C0064,2024-04-12,P0033,Lubricants,30,1714.74,1170.95
OL008282,O001846,C0064,2024-04-24,P0054,Belts,7,5173.96,3125.99
OL008283,O001847,C0064,2023-03-18,P0048,Valves,10,7354.83,4518.62
OL008284,O001847,C0064,2023-03-18,P0067,Valves,29,25453.53,18333.91
OL008285,O001847,C0064,2023-03-18,P0017,PPE,36,10062.5,7552.05
OL008286,O001847,C0064,2023-03-18,P0006,Valves,21,2132.06,1522.94
OL008287,O001847,C0064,2023-03-18,P0062,Bearings,9,4852.83,3459.79
OL008288,O001848,C0064,2024-05-10,P0057,Fasteners,40,13749.84,8905.96
OL008289,O001848,C0064,2024-05-10,P0016,Hydraulics,39,2702.31,1732.0
OL008290,O001848,C0064,2024-05-10,P0017,PPE,21,1249.46,949.91
OL008291,O001848,C0064,2024-05-10,P0004,Pumps,39,26929.5,16427.89
OL008292,O001848,C0064,2024-05-10,P0058,Lubricants,35,27326.05,17229.3
OL008293,O001848,C0064,2024-05-10,P0021,Bearings,18,5824.05,3722.68
OL008294,O001848,C0064,2024-05-10,P0005,Valves,35,24948.78,17228.32
OL008295,O001849,C0064,2024-10-11,P0005,Valves,4,3350.26,2007.35
OL008296,O001849,C0064,2024-10-11,P0041,Belts,24,20034.11,13944.43
OL008297,O001849,C0064,2024-10-11,P0034,PPE,18,1047.18,806.64
OL008298,O001850,C0064,2025-05-03,P0041,Belts,17,13336.18,8073.38
OL008299,O001850,C0064,2025-05-03,P0077,Fasteners,23,15572.56,10939.42
OL008300,O001850,C0064,2025-05-03,P0079,Hydraulics,31,2053.41,1497.0
OL008301,O001850,C0064,2025-05-03,P0032,PPE,18,15487.53,10472.21
OL008302,O001850,C0064,2025-05-03,P0005,Valves,1,879.83,529.75
OL008303,O001850,C0064,2025-05-03,P0004,Pumps,3,207.37,151.18
OL008304,O001850,C0064,2025-05-03,P0010,Bearings,23,6075.02,4096.48
OL008305,O001850,C0064,2025-05-03,P0029,Lubricants,14,4218.72,2607.4
OL008306,O001851,C0064,2025-02-04,P0047,Belts,19,16995.4,11199.93
OL008307,O001851,C0064,2025-02-04,P0053,Valves,19,7350.49,5081.42
OL008308,O001851,C0064,2025-02-04,P0003,PPE,4,482.73,372.71
OL008309,O001852,C0064,2025-10-07,P0011,Belts,25,8749.21,6171.93
OL008310,O001852,C0064,2025-10-07,P0012,PPE,36,22456.14,16034.13
OL008311,O001852,C0064,2025-10-07,P0065,Hydraulics,2,624.07,369.44
OL008312,O001852,C0064,2025-10-07,P0015,Belts,29,22846.65,17497.62
OL008313,O001852,C0064,2025-10-07,P0022,Pumps,32,8582.86,5520.9
OL008314,O001852,C0064,2025-10-07,P0014,Lubricants,31,26566.84,16650.81
OL008315,O001853,C0064,2025-04-20,P0013,PPE,16,2454.3,1682.76
OL008316,O001853,C0064,2025-04-20,P0006,Valves,11,3936.77,2992.23
OL008317,O001853,C0064,2025-04-20,P0030,Valves,33,8774.12,6177.47
OL008318,O001853,C0064,2025-04-20,P0021,Bearings,27,7841.55,5107.0
OL008319,O001854,C0064,2024-02-20,P0040,Hydraulics,33,26747.23,20391.99
OL008320,O001854,C0064,2024-02-20,P0011,Belts,16,12549.67,9106.4
OL008321,O001854,C0064,2024-02-20,P0070,Pumps,18,12641.58,8354.33
OL008322,O001854,C0064,2024-02-20,P0030,Valves,11,7853.66,4999.58
OL008323,O001854,C0064,2024-02-20,P0024,Valves,37,4753.37,2837.33
OL008324,O001855,C0064,2024-10-22,P0003,PPE,22,17008.76,12399.15
OL008325,O001855,C0064,2024-10-22,P0001,Belts,26,6485.27,4306.17
OL008326,O001855,C0064,2024-10-22,P0074,Fasteners,19,9999.65,6793.49
OL008327,O001855,C0064,2024-10-22,P0040,Hydraulics,36,2359.5,1485.57
OL008328,O001855,C0064,2024-10-22,P0050,Pumps,31,12018.78,7438.32
OL008329,O001856,C0064,2025-06-22,P0074,Fasteners,3,970.15,728.0
OL008330,O001856,C0064,2025-06-22,P0061,PPE,8,4227.74,2913.27
OL008331,O001856,C0064,2025-06-22,P0027,PPE,28,4417.76,3051.46
OL008332,O001856,C0064,2025-06-22,P0058,Lubricants,29,12178.1,8463.53
OL008333,O001856,C0064,2025-06-22,P0068,Lubricants,26,17953.44,13710.64
OL008334,O001857,C0064,2023-10-21,P0047,Belts,9,3070.21,2019.46
OL008335,O001857,C0064,2023-10-21,P0021,Bearings,8,3448.61,2347.66
OL008336,O001857,C0064,2023-10-21,P0049,Lubricants,1,501.31,315.62
OL008337,O001857,C0064,2023-10-21,P0033,Lubricants,29,9302.48,6086.89
OL008338,O001858,C0064,2025-07-29,P0076,Fasteners,20,15547.26,10642.2
OL008339,O001858,C0064,2025-07-29,P0054,Belts,31,25705.1,18653.2
OL008340,O001858,C0064,2025-07-29,P0063,Lubricants,23,16886.95,11590.96
OL008341,O001858,C0064,2025-07-29,P0006,Valves,4,658.22,388.13
OL008342,O001859,C0064,2023-03-26,P0047,Belts,19,5085.17,3315.63
OL008343,O001859,C0064,2023-03-26,P0048,Valves,40,25527.03,18273.74
OL008344,O001860,C0064,2024-12-11,P0048,Valves,32,8626.76,5117.75
OL008345,O001860,C0064,2024-12-11,P0050,Pumps,36,10034.06,7150.61
OL008346,O001860,C0064,2024-12-11,P0028,Lubricants,31,11836.41,7450.23
OL008347,O001861,C0064,2025-06-05,P0031,Belts,1,652.29,505.35
OL008348,O001861,C0064,2025-06-05,P0044,Lubricants,37,30107.73,18785.14
OL008349,O001861,C0064,2025-06-05,P0035,Pumps,29,5407.52,3709.4
OL008350,O001861,C0064,2025-06-05,P0024,Valves,34,19763.3,14850.49
OL008351,O001862,C0064,2025-04-23,P0065,Hydraulics,18,13774.88,8718.45
OL008352,O001862,C0064,2025-04-23,P0072,Belts,28,20842.38,14549.03
OL008353,O001862,C0064,2025-04-23,P0064,Bearings,28,20700.76,12884.32
OL008354,O001862,C0064,2025-04-23,P0008,Pumps,12,8534.25,5162.98
OL008355,O001862,C0064,2025-04-23,P0079,Hydraulics,17,8666.83,5424.96
OL008356,O001862,C0064,2025-04-23,P0075,Pumps,19,4124.22,3170.18
OL008357,O001863,C0064,2025-10-31,P0014,Lubricants,34,9099.8,6904.62
OL008358,O001863,C0064,2025-10-31,P0056,Pumps,19,10062.66,7624.08
OL008359,O001863,C0064,2025-10-31,P0046,Valves,13,11090.53,7910.49
OL008360,O001863,C0064,2025-10-31,P0029,Lubricants,31,22704.23,16910.42
OL008361,O001863,C0064,2025-10-31,P0062,Bearings,3,402.73,286.04
OL008362,O001863,C0064,2025-10-31,P0064,Bearings,40,18198.69,11920.57
OL008363,O001863,C0064,2025-10-31,P0060,Belts,10,2269.36,1749.18
OL008364,O001864,C0064,2026-01-24,P0026,Bearings,20,15022.07,11292.33
OL008365,O001864,C0064,2026-01-24,P0028,Lubricants,31,9445.82,5502.71
OL008366,O001865,C0064,2024-02-11,P0080,Fasteners,6,3853.19,2513.28
OL008367,O001865,C0064,2024-02-11,P0037,PPE,40,22847.87,14648.84
OL008368,O001865,C0064,2024-02-11,P0013,PPE,37,28489.73,20724.32
OL008369,O001865,C0064,2024-02-11,P0071,Valves,16,1727.13,1293.38
OL008370,O001865,C0064,2024-02-11,P0001,Belts,30,26834.16,19518.27
OL008371,O001866,C0064,2025-02-17,P0013,PPE,37,27437.76,21074.62
OL008372,O001866,C0064,2025-02-17,P0011,Belts,24,13495.85,9360.12
OL008373,O001866,C0064,2025-02-17,P0019,Belts,28,16782.02,12362.16
OL008374,O001866,C0064,2025-02-17,P0004,Pumps,19,14307.54,10565.23
OL008375,O001866,C0064,2025-02-17,P0025,Lubricants,31,10963.45,6916.07
OL008376,O001866,C0064,2025-02-17,P0030,Valves,19,15268.83,10993.83
OL008377,O001867,C0064,2024-06-27,P0062,Bearings,12,9516.84,7163.06
OL008378,O001867,C0064,2024-06-27,P0031,Belts,6,5376.76,3318.51
OL008379,O001867,C0064,2024-06-27,P0040,Hydraulics,26,4800.28,2936.39
OL008380,O001867,C0064,2024-06-27,P0071,Valves,23,5018.32,3294.64
OL008381,O001867,C0064,2024-06-27,P0042,Bearings,10,2862.33,1869.85
OL008382,O001867,C0064,2024-06-27,P0007,Lubricants,33,8552.58,5996.08
OL008383,O001867,C0064,2024-06-27,P0032,PPE,36,23792.1,16238.51
OL008384,O001867,C0064,2024-06-27,P0002,Pumps,16,10779.7,7273.07
OL008385,O001868,C0064,2024-08-19,P0022,Pumps,28,11930.15,8159.92
OL008386,O001868,C0064,2024-08-19,P0068,Lubricants,32,23045.91,15133.9
OL008387,O001869,C0065,2024-10-12,P0057,Fasteners,25,16230.39,11501.08
OL008388,O001870,C0065,2024-01-21,P0080,Fasteners,32,7594.93,5672.32
OL008389,O001870,C0065,2024-01-21,P0049,Lubricants,4,678.47,558.29
OL008390,O001870,C0065,2024-01-21,P0041,Belts,17,1969.77,1380.49
OL008391,O001870,C0065,2024-01-21,P0024,Valves,30,22044.67,16900.42
OL008392,O001870,C0065,2024-01-21,P0037,PPE,9,5002.83,3597.56
OL008393,O001870,C0065,2024-01-21,P0013,PPE,16,11499.3,9547.88
OL008394,O001870,C0065,2024-01-21,P0078,Belts,4,3560.49,3005.03
OL008395,O001871,C0065,2025-03-04,P0068,Lubricants,6,3270.44,2635.96
OL008396,O001871,C0065,2025-03-04,P0013,PPE,5,3062.32,2676.25
OL008397,O001871,C0065,2025-03-04,P0038,Hydraulics,8,5291.08,4115.23
OL008398,O001871,C0065,2025-03-04,P0051,Lubricants,24,9271.61,6595.18
OL008399,O001871,C0065,2025-03-04,P0029,Lubricants,6,4444.32,3486.88
OL008400,O001871,C0065,2025-03-04,P0046,Valves,3,1995.94,1470.68
OL008401,O001871,C0065,2025-03-04,P0041,Belts,30,8518.42,7171.56
OL008402,O001871,C0065,2025-03-04,P0004,Pumps,29,10310.7,7111.14
OL008403,O001872,C0065,2025-12-06,P0001,Belts,14,6092.42,5073.71
OL008404,O001872,C0065,2025-12-06,P0024,Valves,39,17897.61,13481.84
OL008405,O001872,C0065,2025-12-06,P0014,Lubricants,3,362.74,254.96
OL008406,O001872,C0065,2025-12-06,P0057,Fasteners,1,133.05,93.64
OL008407,O001873,C0065,2024-10-01,P0053,Valves,36,20667.36,17533.93
OL008408,O001873,C0065,2024-10-01,P0021,Bearings,11,9425.93,7018.04
OL008409,O001873,C0065,2024-10-01,P0010,Bearings,17,1074.7,945.72
OL008410,O001874,C0065,2023-07-25,P0068,Lubricants,38,15671.3,12528.08
OL008411,O001874,C0065,2023-07-25,P0049,Lubricants,11,9110.39,7446.67
OL008412,O001874,C0065,2023-07-25,P0043,Hydraulics,6,5276.83,4357.77
OL008413,O001874,C0065,2023-07-25,P0035,Pumps,22,11244.48,9801.98
OL008414,O001875,C0065,2024-09-05,P0011,Belts,6,4860.34,3551.59
OL008415,O001875,C0065,2024-09-05,P0009,Lubricants,5,3257.86,2494.1
OL008416,O001875,C0065,2024-09-05,P0072,Belts,21,11960.76,8345.47
OL008417,O001875,C0065,2024-09-05,P0004,Pumps,27,2683.81,1844.25
OL008418,O001875,C0065,2024-09-05,P0005,Valves,31,12254.28,8870.97
OL008419,O001875,C0065,2024-09-05,P0039,Lubricants,18,13089.37,8950.07
OL008420,O001875,C0065,2024-09-05,P0044,Lubricants,32,28709.97,21779.66
OL008421,O001875,C0065,2024-09-05,P0007,Lubricants,27,2490.28,2028.42
OL008422,O001876,C0065,2025-12-11,P0049,Lubricants,18,3487.86,2853.34
OL008423,O001876,C0065,2025-12-11,P0020,Hydraulics,17,11790.41,9463.48
OL008424,O001876,C0065,2025-12-11,P0041,Belts,17,10429.26,7733.82
OL008425,O001876,C0065,2025-12-11,P0061,PPE,27,18720.2,13552.07
OL008426,O001876,C0065,2025-12-11,P0045,Lubricants,32,10780.26,8930.69
OL008427,O001876,C0065,2025-12-11,P0002,Pumps,7,4745.44,4024.74
OL008428,O001877,C0065,2025-12-04,P0015,Belts,36,18877.1,13634.04
OL008429,O001877,C0065,2025-12-04,P0039,Lubricants,25,2429.73,1669.46
OL008430,O001878,C0065,2023-04-01,P0073,Valves,22,7722.06,6038.48
OL008431,O001878,C0065,2023-04-01,P0064,Bearings,36,7014.36,5482.56
OL008432,O001879,C0065,2025-04-08,P0006,Valves,18,12322.97,9305.98
OL008433,O001879,C0065,2025-04-08,P0034,PPE,17,11915.14,8701.1
OL008434,O001879,C0065,2025-04-08,P0035,Pumps,32,23114.49,20253.92
OL008435,O001879,C0065,2025-04-08,P0038,Hydraulics,35,3552.41,2879.9
OL008436,O001879,C0065,2025-04-08,P0012,PPE,3,315.23,225.76
OL008437,O001879,C0065,2025-04-08,P0039,Lubricants,15,6337.75,4928.49
OL008438,O001880,C0066,2024-02-14,P0066,Valves,5,1996.67,1355.77
OL008439,O001880,C0066,2024-02-14,P0033,Lubricants,19,3370.36,2625.12
OL008440,O001880,C0066,2024-02-14,P0057,Fasteners,25,15263.64,9911.04
OL008441,O001880,C0066,2024-02-14,P0006,Valves,3,1244.39,904.75
OL008442,O001880,C0066,2024-02-14,P0038,Hydraulics,28,9966.75,6435.14
OL008443,O001880,C0066,2024-02-14,P0019,Belts,15,8348.6,5731.27
OL008444,O001880,C0066,2024-02-14,P0079,Hydraulics,27,18268.71,13106.38
OL008445,O001881,C0066,2023-10-23,P0011,Belts,30,10370.51,6615.64
OL008446,O001881,C0066,2023-10-23,P0042,Bearings,35,27947.19,19290.39
OL008447,O001881,C0066,2023-10-23,P0005,Valves,31,16137.28,11670.65
OL008448,O001881,C0066,2023-10-23,P0004,Pumps,24,8596.83,5795.17
OL008449,O001881,C0066,2023-10-23,P0064,Bearings,28,23319.25,17975.69
OL008450,O001881,C0066,2023-10-23,P0056,Pumps,28,13016.88,8580.43
OL008451,O001881,C0066,2023-10-23,P0002,Pumps,11,8014.86,5033.77
OL008452,O001881,C0066,2023-10-23,P0080,Fasteners,20,10965.31,8102.7
OL008453,O001882,C0066,2023-12-23,P0047,Belts,29,24918.15,16335.54
OL008454,O001882,C0066,2023-12-23,P0021,Bearings,35,8355.93,5132.62
OL008455,O001883,C0066,2024-09-13,P0068,Lubricants,37,5066.02,3905.96
OL008456,O001884,C0066,2024-08-18,P0060,Belts,2,254.03,189.75
OL008457,O001884,C0066,2024-08-18,P0051,Lubricants,26,18926.9,13944.66
OL008458,O001884,C0066,2024-08-18,P0076,Fasteners,7,4770.78,3206.23
OL008459,O001884,C0066,2024-08-18,P0069,Hydraulics,10,3540.25,2734.14
OL008460,O001884,C0066,2024-08-18,P0070,Pumps,5,3862.09,2882.35
OL008461,O001885,C0066,2023-05-24,P0031,Belts,40,5590.7,3870.88
OL008462,O001885,C0066,2023-05-24,P0059,Bearings,25,17257.14,12033.92
OL008463,O001885,C0066,2023-05-24,P0008,Pumps,37,14614.59,10384.49
OL008464,O001885,C0066,2023-05-24,P0029,Lubricants,26,21713.59,15261.35
OL008465,O001885,C0066,2023-05-24,P0048,Valves,4,651.36,380.29
OL008466,O001885,C0066,2023-05-24,P0044,Lubricants,25,12160.44,9134.21
OL008467,O001885,C0066,2023-05-24,P0046,Valves,4,2304.02,1394.81
OL008468,O001886,C0066,2025-02-22,P0071,Valves,2,758.26,498.55
OL008469,O001887,C0066,2025-09-22,P0072,Belts,13,7677.79,5808.61
OL008470,O001887,C0066,2025-09-22,P0064,Bearings,4,3539.62,2451.53
OL008471,O001887,C0066,2025-09-22,P0013,PPE,21,10687.44,6215.17
OL008472,O001887,C0066,2025-09-22,P0069,Hydraulics,16,12382.44,7701.71
OL008473,O001888,C0066,2024-06-04,P0001,Belts,18,7488.11,4624.76
OL008474,O001889,C0066,2025-06-14,P0069,Hydraulics,39,25032.77,17039.81
OL008475,O001890,C0066,2023-05-06,P0036,Belts,19,8499.78,6543.23
OL008476,O001890,C0066,2023-05-06,P0073,Valves,21,14394.24,11061.44
OL008477,O001890,C0066,2023-05-06,P0032,PPE,31,1938.83,1306.86
OL008478,O001890,C0066,2023-05-06,P0061,PPE,2,371.67,270.36
OL008479,O001890,C0066,2023-05-06,P0048,Valves,8,7184.95,4247.67
OL008480,O001890,C0066,2023-05-06,P0001,Belts,4,1290.18,993.46
OL008481,O001890,C0066,2023-05-06,P0037,PPE,8,6486.16,3825.67
OL008482,O001891,C0066,2025-11-18,P0039,Lubricants,35,10161.8,7876.69
OL008483,O001891,C0066,2025-11-18,P0062,Bearings,11,5323.37,3317.47
OL008484,O001891,C0066,2025-11-18,P0027,PPE,29,5487.58,4078.61
OL008485,O001891,C0066,2025-11-18,P0070,Pumps,24,15346.75,10863.27
OL008486,O001891,C0066,2025-11-18,P0066,Valves,21,16083.48,12168.55
OL008487,O001891,C0066,2025-11-18,P0001,Belts,22,4035.92,3073.86
OL008488,O001892,C0066,2025-08-01,P0045,Lubricants,6,2915.7,2220.25
OL008489,O001892,C0066,2025-08-01,P0002,Pumps,19,2594.53,1653.66
OL008490,O001892,C0066,2025-08-01,P0047,Belts,1,468.72,361.69
OL008491,O001892,C0066,2025-08-01,P0016,Hydraulics,18,12145.14,8668.66
OL008492,O001892,C0066,2025-08-01,P0027,PPE,38,21399.75,15766.18
OL008493,O001892,C0066,2025-08-01,P0077,Fasteners,10,4518.99,3393.4
OL008494,O001892,C0066,2025-08-01,P0068,Lubricants,25,13187.3,8746.04
OL008495,O001892,C0066,2025-08-01,P0035,Pumps,29,7024.01,4619.34
OL008496,O001893,C0066,2023-05-14,P0048,Valves,39,3555.69,2512.47
OL008497,O001893,C0066,2023-05-14,P0023,Valves,13,5196.72,3969.3
OL008498,O001893,C0066,2023-05-14,P0027,PPE,20,15100.44,11163.5
OL008499,O001894,C0066,2024-04-12,P0079,Hydraulics,5,2661.84,1868.95
OL008500,O001894,C0066,2024-04-12,P0012,PPE,19,14994.59,11073.32
OL008501,O001894,C0066,2024-04-12,P0018,Hydraulics,28,9728.68,7424.85
OL008502,O001894,C0066,2024-04-12,P0041,Belts,20,16319.17,10467.17
OL008503,O001894,C0066,2024-04-12,P0069,Hydraulics,39,34269.63,20203.14
OL008504,O001895,C0066,2023-10-15,P0005,Valves,25,16151.36,9596.86
OL008505,O001895,C0066,2023-10-15,P0070,Pumps,7,3527.95,2343.31
OL008506,O001895,C0066,2023-10-15,P0075,Pumps,27,19275.23,12437.19
OL008507,O001895,C0066,2023-10-15,P0041,Belts,3,478.26,358.15
OL008508,O001895,C0066,2023-10-15,P0014,Lubricants,14,3564.05,2410.62
OL008509,O001895,C0066,2023-10-15,P0038,Hydraulics,16,2209.57,1721.67
OL008510,O001896,C0066,2023-12-11,P0004,Pumps,1,70.61,44.14
OL008511,O001896,C0066,2023-12-11,P0079,Hydraulics,35,29027.98,20152.72
OL008512,O001896,C0066,2023-12-11,P0020,Hydraulics,20,8944.13,5809.54
OL008513,O001896,C0066,2023-12-11,P0064,Bearings,25,2160.02,1548.96
OL008514,O001896,C0066,2023-12-11,P0003,PPE,33,18647.6,13789.76
OL008515,O001896,C0066,2023-12-11,P0034,PPE,33,2461.87,1430.07
OL008516,O001897,C0066,2024-03-19,P0072,Belts,34,29909.33,22193.28
OL008517,O001898,C0066,2023-05-16,P0004,Pumps,32,2970.22,2101.77
OL008518,O001898,C0066,2023-05-16,P0012,PPE,34,21710.25,16481.07
OL008519,O001898,C0066,2023-05-16,P0078,Belts,37,17795.42,11047.13
OL008520,O001898,C0066,2023-05-16,P0075,Pumps,27,20616.42,13906.18
OL008521,O001898,C0066,2023-05-16,P0070,Pumps,12,5755.96,3477.34
OL008522,O001898,C0066,2023-05-16,P0022,Pumps,35,29936.16,23267.75
OL008523,O001898,C0066,2023-05-16,P0038,Hydraulics,26,20162.78,12065.11
OL008524,O001898,C0066,2023-05-16,P0060,Belts,5,3969.79,2629.59
OL008525,O001899,C0066,2024-11-16,P0048,Valves,18,6674.72,5175.26
OL008526,O001899,C0066,2024-11-16,P0022,Pumps,35,24843.21,16412.5
OL008527,O001899,C0066,2024-11-16,P0070,Pumps,11,6452.62,4244.34
OL008528,O001900,C0066,2025-09-08,P0002,Pumps,17,8924.15,5986.2
OL008529,O001900,C0066,2025-09-08,P0028,Lubricants,23,18452.36,11040.68
OL008530,O001900,C0066,2025-09-08,P0016,Hydraulics,30,15550.0,9579.03
OL008531,O001900,C0066,2025-09-08,P0006,Valves,18,14629.93,10848.39
OL008532,O001900,C0066,2025-09-08,P0072,Belts,27,22006.63,15505.22
OL008533,O001900,C0066,2025-09-08,P0008,Pumps,30,24857.64,17465.53
OL008534,O001900,C0066,2025-09-08,P0068,Lubricants,12,1619.58,940.71
OL008535,O001900,C0066,2025-09-08,P0079,Hydraulics,2,818.01,519.09
OL008536,O001901,C0066,2024-10-18,P0041,Belts,39,31259.32,20107.55
OL008537,O001902,C0066,2024-05-17,P0068,Lubricants,32,21314.53,13629.76
OL008538,O001903,C0066,2025-08-16,P0043,Hydraulics,7,1104.0,668.03
OL008539,O001903,C0066,2025-08-16,P0031,Belts,34,16048.61,9644.14
OL008540,O001903,C0066,2025-08-16,P0057,Fasteners,22,15807.91,10621.3
OL008541,O001904,C0066,2023-09-06,P0057,Fasteners,11,9648.23,6603.21
OL008542,O001904,C0066,2023-09-06,P0026,Bearings,22,8349.94,5710.57
OL008543,O001904,C0066,2023-09-06,P0010,Bearings,39,11084.26,8099.82
OL008544,O001904,C0066,2023-09-06,P0037,PPE,8,3778.11,2607.21
OL008545,O001905,C0066,2023-05-07,P0079,Hydraulics,34,10627.44,6354.29
OL008546,O001905,C0066,2023-05-07,P0062,Bearings,34,9625.59,7020.77
OL008547,O001905,C0066,2023-05-07,P0053,Valves,1,699.38,482.71
OL008548,O001905,C0066,2023-05-07,P0056,Pumps,27,23623.53,15592.01
OL008549,O001905,C0066,2023-05-07,P0018,Hydraulics,32,15499.14,10764.36
OL008550,O001905,C0066,2023-05-07,P0005,Valves,9,2868.13,1747.24
